"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000123685",42.3509033628623,1.93775539410431,0.464522083762668,4.17150327581484,3.02596706064266e-05,0.000552809359342605
"ENSG00000123689",42.1345372369129,-2.67619337632742,0.475978988608789,-5.62250317844808,1.8821010328048e-08,8.2130072320143e-07
"ENSG00000124134",26.0836133664418,-2.73922101500874,0.750973126259322,-3.64756196889907,0.000264740473085369,0.00352763806936836
"ENSG00000124151",1569.9043302201,1.4001889283055,0.203110907015661,6.89371609274306,5.43534498092325e-12,5.21311863665112e-10
"ENSG00000124249",96.6256262243365,-1.48898681017299,0.46126929505282,-3.22802065115235,0.00124649975029569,0.0125978200835871
"ENSG00000124374",25.5648484791868,1.27502341171117,0.371528084830891,3.43183587935627,0.00059951024353815,0.00692596056132687
"ENSG00000124440",197.042690626187,2.55215067433777,0.461444716984547,5.53078316946738,3.18804202954562e-08,1.31044182977863e-06
"ENSG00000124466",19.9281821004627,-1.42165101208748,0.40757402984527,-3.48808046633195,0.000486501642634381,0.00585288618908407
"ENSG00000124762",8020.4921552315,-1.00598156487714,0.227526354102511,-4.42138480548894,9.80703434606382e-06,0.000209261775483341
"ENSG00000124766",1281.45678699994,-2.35745543179661,0.253091196402967,-9.31464810037533,1.22357463239387e-20,3.81900455178526e-18
"ENSG00000125148",3656.26740037453,2.20346827829643,0.147419126764273,14.9469633056491,1.63015008179671e-50,6.00384275125727e-47
"ENSG00000125398",566.471452733473,-1.25410887891911,0.346907192370359,-3.61511351306958,0.000300216048360749,0.00391258211646369
"ENSG00000125657",13.3115501200415,-1.76174732041524,0.511938122935147,-3.44132863228554,0.000578865012057264,0.00673817901203193
"ENSG00000125848",178.652501999173,-2.3670633465717,0.340358916926661,-6.95460946916146,3.53540024952891e-12,3.5191565186527e-10
"ENSG00000125965",244.334637871174,-1.29668109207842,0.270484930569118,-4.79391250873057,1.63559628115347e-06,4.29664843330115e-05
"ENSG00000126016",386.412442581616,-2.29690036596834,0.344466315478791,-6.66799702251222,2.5931804372241e-11,2.17207048012959e-09
"ENSG00000126785",672.616210072833,-1.17857725698714,0.30676350977484,-3.84197344023152,0.000122049045726523,0.00181252675568865
"ENSG00000126803",449.176836543227,2.55802637293322,0.646122045571388,3.95904518421294,7.52500007337745e-05,0.00119769123899089
"ENSG00000126860",22.3216226039413,-1.5028113885034,0.368379000853747,-4.07952512228037,4.51277929664705e-05,0.000778116392769246
"ENSG00000126861",309.304215909479,-1.71060669867869,0.244177910393564,-7.00557513954291,2.45973280323528e-12,2.51644330953209e-10
"ENSG00000126878",93.2590639059887,-2.71438589441543,0.477507345357525,-5.68449034513403,1.31203334183374e-08,5.87861167636698e-07
"ENSG00000126882",17.9607488621411,-1.07517742606402,0.375324146298203,-2.86466361588623,0.00417452433695644,0.0324362302384189
"ENSG00000126950",786.108308420399,-1.64521458617888,0.306142887033106,-5.3740088562011,7.70050729645915e-08,2.84178039808207e-06
"ENSG00000127083",304.475082330564,1.7844318124223,0.645347461836229,2.76507140408517,0.00569103368745956,0.0411080427506034
"ENSG00000127324",26.4056853497082,4.38744376770279,0.842786667192935,5.2058770487151,1.93082462844136e-07,6.42466392218651e-06
"ENSG00000127589",307.264988823033,-1.16390573707356,0.28099691976692,-4.14205870313095,3.4420221112416e-05,0.000613006162268028
"ENSG00000127824",228.716782957365,-1.53922030864176,0.191636698400913,-8.03197050192151,9.59194362256383e-16,1.50970634025225e-13
"ENSG00000127954",286.388753317735,5.28708496441642,0.900415806526801,5.8718260231464,4.31020947425772e-09,2.15101646255978e-07
"ENSG00000128045",124.216514368742,3.99888922549498,1.03098333859585,3.87871372484184,0.000105010243924331,0.00160478310528345
"ENSG00000128165",58.7517465380704,-2.69295310104903,0.431334794370058,-6.24330134317577,4.28430352576016e-10,2.75858214779278e-08
"ENSG00000128262",161.63828740908,1.57178129529471,0.531488138692419,2.9573214919935,0.0031032437435166,0.0258317846083431
"ENSG00000128285",6.62464689043904,-5.338693785566,1.15134051775515,-4.63693729460269,3.53609627634052e-06,8.54556600115626e-05
"ENSG00000128311",316.408984330112,1.30481679730298,0.147310647839387,8.8575864436196,8.17654038384501e-19,1.88213738960632e-16
"ENSG00000128342",153.120046201745,-2.50842163363501,0.346810592825147,-7.23282877031293,4.73035679988511e-13,5.58394361986438e-11
"ENSG00000128510",164.043523498014,-2.27394546382,0.726735206244755,-3.12898762063575,0.00175409698162288,0.0164888697889665
"ENSG00000128594",19.009262298397,-1.77101403626343,0.49698908664462,-3.56348677235608,0.000365961144320625,0.00460955846283469
"ENSG00000128606",1137.03091630192,-2.18534054818446,0.654828532590385,-3.33727142209219,0.000846052814939598,0.00920042968107708
"ENSG00000128699",1855.27925286963,1.01103127422021,0.154499485716121,6.54391352523911,5.99294587958363e-11,4.61757733776287e-09
"ENSG00000128917",68.5030415009559,3.68785223690584,1.30016454368539,2.83645039761845,0.00456180637667594,0.0347417967024348
"ENSG00000128923",1415.67710071441,1.0353052485683,0.122279145539118,8.4667360407511,2.52365119148199e-17,4.99710071947752e-15
"ENSG00000129048",1441.83170652588,-1.4544462976657,0.311849618588681,-4.66393482938347,3.10219662260175e-06,7.61692677402816e-05
"ENSG00000129270",6.07770066898454,2.26636262860195,0.818539222483948,2.76878928504419,0.00562650112987344,0.0407760796169301
"ENSG00000129467",105.731285944338,-1.6418061342836,0.273197783373256,-6.00958805013615,1.85995327005589e-09,1.02548022359518e-07
"ENSG00000130066",4098.11999428398,1.32119839160588,0.167049964869285,7.90900131370698,2.59461875679391e-15,3.98165870052999e-13
"ENSG00000130487",7.00089509144042,-2.85241136664011,0.974311177254313,-2.92761843775459,0.0034156893984642,0.0279182957269056
"ENSG00000130513",451.001146431514,-1.8568108711905,0.289076211331791,-6.42325725328994,1.33388783822937e-10,9.44751713115149e-09
"ENSG00000130592",19.9432991680427,-2.05150675809982,0.615341156165313,-3.33393392843152,0.000856269949265421,0.00927541830336631
"ENSG00000131242",31.7090867693619,-2.20395426698772,0.335084922890983,-6.57730060777684,4.79065632112871e-11,3.81904485513356e-09
"ENSG00000131386",11496.512180422,1.54343364224081,0.286374012785454,5.38957298264743,7.06252945587438e-08,2.63272226578799e-06
"ENSG00000131389",740.403133853246,-2.11964200003406,0.222524604304531,-9.52542756635249,1.64363905332051e-21,5.82069483978794e-19
"ENSG00000131459",1022.48755491405,1.31224503001734,0.267612530644981,4.90352610490495,9.41314263975615e-07,2.59495541483697e-05
"ENSG00000131730",20.0331498566612,-1.19337428900494,0.355452783853275,-3.35733561028333,0.00078697525159383,0.00871010717885241
"ENSG00000131771",95.4180950879008,-3.045497395122,0.888734511445583,-3.42677971418968,0.000610784339814048,0.00703414235001607
"ENSG00000131979",85.0690048148891,1.62458845553196,0.273445210117782,5.94118454235198,2.82969841337875e-09,1.47617269921727e-07
"ENSG00000132170",516.135178648289,1.03742087273663,0.297558916925459,3.48643852940396,0.000489497865276224,0.00588004121921831
"ENSG00000132321",24.9707396228094,-1.47628364711018,0.475846434099469,-3.10243713374467,0.00191934309236057,0.0176875918099293
"ENSG00000132326",92.5623515426704,-1.12034158205891,0.371358822065848,-3.01687078773707,0.00255398652623744,0.022300456083766
"ENSG00000132334",80.1469486697211,1.34997071752055,0.487486087053673,2.76924973526869,0.00561855504815008,0.0407345240990881
"ENSG00000132518",5.65470690189454,6.02613082518947,1.24971039815947,4.82202183326996,1.42110386253878e-06,3.77628104309547e-05
"ENSG00000132622",65.5487249388816,-2.33332032511888,0.362959683102583,-6.4285936806359,1.28789872380495e-10,9.22827042757514e-09
"ENSG00000132854",6.00933759621134,-3.37026582967229,1.11254829061755,-3.02932093653348,0.0024510415359109,0.0216375502798654
"ENSG00000132965",12.5735317472504,1.70587212988549,0.604194801862887,2.82338100994224,0.00475200616483199,0.035952421333353
"ENSG00000132970",1322.81486937849,1.10256499286392,0.118198838115222,9.32805271562087,1.07833779107714e-20,3.42372248666991e-18
"ENSG00000133069",144.073684283265,-1.04832334264165,0.185166539907854,-5.66151607716669,1.50041446376872e-08,6.65786321693998e-07
"ENSG00000133142",3055.98067746606,1.5478699887527,0.156162300512468,9.91193126428822,3.69434863596474e-23,1.44747723683597e-20
"ENSG00000133216",344.05324780186,-1.7402967264293,0.377524274070394,-4.60976113579599,4.03131879707837e-06,9.52974783673918e-05
"ENSG00000133401",90.8127317297427,1.24023998431098,0.3224491802741,3.8463114815696,0.000119909310616288,0.00178362678109769
"ENSG00000133816",1756.1598749898,1.11933243906218,0.269652310622379,4.15102112968613,3.30995203237619e-05,0.000597516550185984
"ENSG00000134070",46.6668091914734,-1.02838235654575,0.323551844086962,-3.178415995272,0.00148082121657904,0.0144282130705307
"ENSG00000134243",5510.95647651194,2.22404407777616,0.267435065797096,8.31620218219083,9.08268272152172e-17,1.68947073047295e-14
"ENSG00000134253",136.92021385672,-1.96764635404256,0.211878379585256,-9.28667831939318,1.59178429138833e-20,4.72785608482519e-18
"ENSG00000134259",45.1206994289656,-1.35896841292889,0.449265608161358,-3.02486633350489,0.00248743032329385,0.0218540216619543
"ENSG00000134294",20597.3425646094,1.23275938736211,0.17570931139714,7.01590244455406,2.28469431501154e-12,2.38120080106643e-10
"ENSG00000134321",5.49817326073831,-3.61026610905892,1.31562542664449,-2.74414437114288,0.0060668849891818,0.0432359470107519
"ENSG00000134363",2906.30973919635,-1.78265085231396,0.314704926734527,-5.66451523594269,1.47440762029144e-08,6.5582648134461e-07
"ENSG00000134376",6.52692365408615,-2.00458496188818,0.738918967828875,-2.71286169277551,0.00667049410183657,0.0466352121812151
"ENSG00000134686",2737.98162586977,1.38716804373854,0.0916586973120212,15.1340580263364,9.65533115132771e-52,4.44507307879249e-48
"ENSG00000135069",724.584165165788,-1.26740197684493,0.29740124449291,-4.26158935214254,2.02978167371687e-05,0.00039263056220059
"ENSG00000135362",111.758618662809,1.54123027989593,0.198485960057318,7.76493349681186,8.16880742297239e-15,1.13104202025591e-12
"ENSG00000135472",155.837656595499,-1.63656277097629,0.360563804128732,-4.53889922459324,5.65486515980425e-06,0.000128244263445561
"ENSG00000135604",21.3325453810853,2.47297507185841,0.589508772855574,4.19497586079906,2.72900649671294e-05,0.000507110541240856
"ENSG00000135678",856.463921789611,1.46482753274902,0.299194888024431,4.89589759511333,9.78580190155443e-07,2.68963495547948e-05
"ENSG00000135821",19611.251384513,3.00416007078902,0.268753893163912,11.1781081026305,5.21907239248139e-29,4.36860082307022e-26
"ENSG00000135917",50.6421732584236,1.40457809257089,0.38343343353771,3.66316019866001,0.000249122625364003,0.0033510541607583
"ENSG00000136237",98.5190517139084,2.77733278827916,0.511138424566217,5.43362160775952,5.52216188131172e-08,2.13187863824644e-06
"ENSG00000136267",8.39930227414,-3.25768329931892,1.16556216012061,-2.7949460018347,0.00519083846602684,0.0383277026270586
"ENSG00000136383",68.7869977048668,3.03985657667023,0.528509237726169,5.75175675215963,8.83208180573029e-09,4.13849329395733e-07
"ENSG00000136436",3129.15942131645,1.15224079031751,0.180503463491034,6.38348299823481,1.73104822595091e-10,1.18502799557197e-08
"ENSG00000136478",3701.51777497719,1.48548659722885,0.215736174219191,6.88566302153654,5.75190022131655e-12,5.43185859361765e-10
"ENSG00000136546",4991.23707113776,1.42661063257254,0.383105211093537,3.72380899883983,0.000196239413938211,0.0027294175284533
"ENSG00000136999",435.706358063201,-2.57960167652714,0.332473175349974,-7.75882647919415,8.57188344082292e-15,1.17799428031906e-12
"ENSG00000137266",141.425064719241,-1.37796609906645,0.223927676461483,-6.15362120860246,7.57334461072472e-10,4.6333269437374e-08
"ENSG00000137331",136.252125326876,-1.24074465260166,0.408959077681389,-3.0339090640465,0.00241407184741095,0.0213726601298426
"ENSG00000137393",158.28377408095,2.17494285158685,0.362676779182306,5.9969178520072,2.01097722694582e-09,1.09887672505066e-07
"ENSG00000137642",14.7515500227133,-1.66691139249502,0.550243286289645,-3.02940796194933,0.00245033551866985,0.0216375502798654
"ENSG00000137672",655.448854141464,1.95881739040295,0.223867502396278,8.74989611906941,2.13549236241268e-18,4.68155855402733e-16
"ENSG00000137673",5.10282975229036,5.15202458970599,1.3748120993815,3.74743908060147,0.000178649206101679,0.00251323539370696
"ENSG00000137767",879.785486345189,1.03092699605464,0.165776500272488,6.21877645118635,5.01046547788914e-10,3.13835788351458e-08
"ENSG00000137801",90563.3614225568,1.95867170474017,0.290540221156664,6.74148211542806,1.56779036781615e-11,1.38802209727569e-09
"ENSG00000137869",63.2500575639689,1.14411972858668,0.344078463046669,3.32517100447376,0.000883643192642605,0.00952710151786509
"ENSG00000137872",288.770470105909,-1.32589419475926,0.245526842311759,-5.40020057389775,6.65664296454416e-08,2.50679100597302e-06
"ENSG00000137880",101.962504494865,1.34636543006831,0.242426971730832,5.55369487337069,2.79693531436345e-08,1.1600352210361e-06
"ENSG00000137959",102.245120327948,1.73369953127878,0.370289995514394,4.68200478619571,2.84082846673159e-06,7.05038493461756e-05
"ENSG00000137962",4500.57984403092,1.20136298424764,0.283730606383111,4.23416775356791,2.29399661070653e-05,0.000439583221500111
"ENSG00000138073",1697.49904128374,1.12101697380089,0.217606161487507,5.15158654579388,2.58291978423732e-07,8.33002939172158e-06
"ENSG00000138074",435.943594470857,1.21163782464678,0.180947019100169,6.69609165529297,2.14067488791173e-11,1.81661419635458e-09
"ENSG00000138135",37.8397097714386,-1.55917858758096,0.369553723192641,-4.21908504698838,2.45295737737033e-05,0.000464724383788834
"ENSG00000138166",402.172671708438,1.27783429646043,0.251920577159731,5.07236967645648,3.9289219764557e-07,1.19786586417933e-05
"ENSG00000138311",109.654622132657,-1.01043199113141,0.255804798431419,-3.9500118736135,7.81473163994893e-05,0.00123952009603497
"ENSG00000138316",799.560819258847,-2.40935751077825,0.304929303281611,-7.90136429936067,2.75867078210177e-15,4.1640100370823e-13
"ENSG00000138356",4456.79964784193,1.45509138730299,0.312837894853859,4.65126319809412,3.29907951529556e-06,8.03605149129202e-05
"ENSG00000138483",4.87045243050388,3.67453128228603,1.01581015302458,3.61734057426488,0.000297645548770276,0.00388733530539336
"ENSG00000138615",840.378261707032,1.36908962929864,0.325223932060258,4.20968291178823,2.55729338120724e-05,0.000480046458867802
"ENSG00000138669",239.218768914062,-1.63727291155251,0.393524383223329,-4.16053739324037,3.17499625392146e-05,0.000576035034640037
"ENSG00000138678",118.069529782404,1.16004682734946,0.198563240366893,5.84220334643003,5.15148691750579e-09,2.52299552090078e-07
"ENSG00000138735",6850.21318844962,-1.16614622770148,0.229385518118688,-5.08378313184574,3.69990370115486e-07,1.13556211094611e-05
"ENSG00000138829",15701.2188784373,2.07372196476234,0.6707939114988,3.09144422633306,0.00199185397668843,0.0182669277792417
"ENSG00000139055",17.496973574804,2.06272886980936,0.716050706970979,2.880702232018,0.00396790309097209,0.0312661255542366
"ENSG00000139132",1223.46315207371,2.25393670843187,0.205574548135563,10.9640844592568,5.68732465187566e-28,3.87896605423297e-25
"ENSG00000139269",16.8064799247861,-1.85132791538389,0.422788739307479,-4.37884868555473,1.19307931339131e-05,0.000248817163715754
"ENSG00000139354",124.247975939961,-1.1293941971787,0.244508492571221,-4.61903873072926,3.85521898361072e-06,9.18419891115024e-05
"ENSG00000140105",2493.9626123254,-1.33455747404711,0.223838055226279,-5.96215631295581,2.4893084064982e-09,1.33257599725768e-07
"ENSG00000140511",146.449098858215,1.34104673339269,0.383721678558405,3.49484224720074,0.000474342026123613,0.00574671605991206
"ENSG00000140545",9199.60485668938,1.09384781389938,0.169931513294587,6.43699213107766,1.21864248841994e-10,8.83515804104459e-09
"ENSG00000140600",11.2051862781286,-2.77327419576831,0.775404856755108,-3.57654994240535,0.000348158825448323,0.00441488668620388
"ENSG00000140807",96.2204474752052,2.51061232468222,0.379196598589272,6.62087248151084,3.57084917103026e-11,2.9355887269876e-09
"ENSG00000141150",151.082027400383,1.57178658572278,0.303958989938711,5.171048193178,2.32784516769798e-07,7.57372239631772e-06
"ENSG00000141298",2049.47820443989,1.21739835329125,0.186839640939551,6.51573909674294,7.23326053487403e-11,5.43675480611042e-09
"ENSG00000141401",627.528067458797,2.35555014645535,0.233108893600583,10.1049346941324,5.25305574231013e-24,2.30321479749145e-21
"ENSG00000141469",53.4354810111084,-3.87425998462147,0.761018737087339,-5.09088646023289,3.56393395521228e-07,1.10117187559118e-05
"ENSG00000142871",5220.26485622205,1.81853636452093,0.339043672903169,5.36372305357932,8.15238690113885e-08,2.99056184829626e-06
"ENSG00000143127",265.813276525119,3.72787475304213,0.771024624406412,4.83496199088597,1.33171078175998e-06,3.55412377479856e-05
"ENSG00000143226",21.5684806739227,-1.24971158851204,0.422601013850151,-2.95719022802717,0.00310456520439158,0.0258317846083431
"ENSG00000143320",1492.11031525408,-1.67064397710368,0.195634773652849,-8.53960646111009,1.34679726763364e-17,2.69579040037755e-15
"ENSG00000143344",1077.617717594,-1.06917308203343,0.154827325494946,-6.90558387297295,4.99973578985335e-12,4.87143569154229e-10
"ENSG00000143494",18.960739766621,-3.94185602923697,0.600450373685519,-6.56483233583844,5.20914412515508e-11,4.06467750274283e-09
"ENSG00000143507",318.946955566927,-1.17612464302673,0.199766937884025,-5.88748396248397,3.92119207528945e-09,1.97291672312719e-07
"ENSG00000143786",77.7758916331867,-1.51649366369702,0.224022175635576,-6.76939083996733,1.29325745490937e-11,1.15608427340563e-09
"ENSG00000143869",99.0938506755859,1.9496550533954,0.394839637113692,4.93784025243141,7.89925065452734e-07,2.22763707202329e-05
"ENSG00000143878",3314.35420803884,1.19923400209679,0.174705281229022,6.86432598751673,6.68059186056437e-12,6.24482736610623e-10
"ENSG00000143891",528.386962569768,-1.11201441949845,0.143423507630174,-7.75336231746508,8.9490810445535e-15,1.22072094396632e-12
"ENSG00000144362",62.3743684145395,1.45108460498481,0.338610783078176,4.28540577412678,1.8240594786511e-05,0.000360022028932047
"ENSG00000144369",1303.26322729511,-1.35029402425608,0.116149008711521,-11.6255320577879,3.0568289620102e-31,3.12730585196766e-28
"ENSG00000144648",25.4176323153014,2.20834530047488,0.683892137227308,3.22908420826147,0.00124187321612645,0.0125654369642684
"ENSG00000144891",117.660860730233,1.2274844235366,0.443010063260646,2.77078225831274,0.00559218086307404,0.0406072596977557
"ENSG00000145242",26.3218179169868,-1.4935409057913,0.426922728855035,-3.49838695587099,0.000468081470467961,0.00567648779663779
"ENSG00000145244",167.013755528854,1.95572659316768,0.2916254379993,6.70629629083444,1.99626193599234e-11,1.70982156052553e-09
"ENSG00000145390",8442.04514236764,2.30685058018641,0.590765912332927,3.9048471349281,9.4284964242918e-05,0.00146272756237012
"ENSG00000145506",157.503635793769,1.37724928798971,0.481694751285616,2.85917437197294,0.00424745238526205,0.0328918568858708
"ENSG00000145569",20.5338046400784,2.41980963709004,0.657355566153504,3.68112747755296,0.000232204865853345,0.00314878689594209
"ENSG00000145632",523.673955449036,-1.02912663834252,0.252994861761004,-4.06777683617426,4.74638040836691e-05,0.000810051855607753
"ENSG00000145675",3495.18760109883,1.62872780608393,0.283065380523319,5.75389262746579,8.72115604323221e-09,4.09694103408472e-07
"ENSG00000145685",2018.15055205869,-1.24343197278608,0.152811984814054,-8.1370055777963,4.05174057978133e-16,6.78298207060666e-14
"ENSG00000145777",152.370841552781,-2.78656070901067,0.261714255897043,-10.6473401667003,1.79418377534246e-26,1.03249669446661e-23
"ENSG00000145861",91.5664834120849,-1.02274303887872,0.326599788998018,-3.13148713909586,0.00173923403537119,0.0163826060160412
"ENSG00000145911",65.4288290674931,-1.34873947786002,0.342201026407015,-3.94136596263691,8.10189046437392e-05,0.00128065504636434
"ENSG00000146006",46.8070121087814,-4.12396622624798,0.46395728884158,-8.8886764480946,6.18411197055996e-19,1.46000540945976e-16
"ENSG00000146122",1942.42555424956,1.65314421382023,0.257066057248085,6.43081483225472,1.26921700828498e-10,9.12993406545623e-09
"ENSG00000146250",313.686159348886,-2.73134343005295,0.346290464695507,-7.88743470731896,3.08461442709941e-15,4.61665474393155e-13
"ENSG00000146373",818.986308472715,1.08989978036903,0.154506280686875,7.0540807501401,1.73745464681875e-12,1.88337760144716e-10
"ENSG00000146592",669.394803070239,-1.9948572724382,0.221528921315321,-9.00495186178762,2.15760447578789e-19,5.51837311411583e-17
"ENSG00000147027",12593.314252767,1.14924992024453,0.266834997597232,4.30696846588031,1.65507193920779e-05,0.000330565615623769
"ENSG00000147119",453.233381160408,1.54887159216184,0.210749895360444,7.34933504717912,1.99195307381871e-13,2.44545439029143e-11
"ENSG00000147576",242.963444803174,1.49127526598793,0.279430064696911,5.33684615363587,9.45772220428103e-08,3.408296563441e-06
"ENSG00000147655",151.371616897987,-1.48206637882014,0.506721263987798,-2.92481583890238,0.00344660126620059,0.028096132057142
"ENSG00000147883",517.027129854307,-1.48915621755704,0.277854809637677,-5.35947612171586,8.3463624243332e-08,3.04956873103365e-06
"ENSG00000148120",743.999682318538,1.10063656366866,0.167546136911435,6.56915512322709,5.0601548133944e-11,3.98216884139563e-09
"ENSG00000148175",11193.7231981539,1.45149351422618,0.0848957782265683,17.0973580141107,1.55285950472343e-65,1.4297953889741e-61
"ENSG00000148541",91.2055818042299,-1.29398179585873,0.471775055287407,-2.74279401031585,0.00609188871028693,0.0433470365532975
"ENSG00000148677",5.2853822550832,3.85803011369761,1.39907940961409,2.7575490620377,0.00582364733249491,0.0418425538930526
"ENSG00000148848",1365.16397466345,-1.83304054978749,0.277093266691326,-6.61524753623638,3.7093052520915e-11,3.02242726625066e-09
"ENSG00000149218",2027.18420510953,1.96185472386832,0.25051231891879,7.83137025889855,4.82581176782448e-15,6.85546475463222e-13
"ENSG00000149256",648.748123860965,-1.43749544561351,0.327227048614371,-4.39296033656303,1.11817533549909e-05,0.000235059347068672
"ENSG00000149403",45.0596054072175,-2.1746604125164,0.59980552944088,-3.62560914458983,0.00028828110463168,0.00379463655596311
"ENSG00000149488",60.0267276263187,1.06288393553288,0.356655939604535,2.98013804764171,0.00288118508526166,0.0244423330956768
"ENSG00000149548",20.4182245363079,-1.05605491108683,0.361448727617601,-2.9217281190822,0.00348095258079283,0.0283134901834364
"ENSG00000149591",7792.45509748719,1.31650163190998,0.348864058421261,3.77368089412144,0.000160856487112407,0.00229982314454578
"ENSG00000149633",241.894453674371,-1.48824394400808,0.27752313474651,-5.36259416847337,8.2035176592339e-08,3.00333554065193e-06
"ENSG00000150594",41.651403552087,-2.33350925804314,0.600866361772525,-3.88357446264658,0.000102931989607188,0.00157432939253851
"ENSG00000150636",73.7823939961424,-1.06243087193719,0.318373318969522,-3.33706001299342,0.000846696636459785,0.00920042968107708
"ENSG00000150907",678.867910303335,2.28868546251487,0.267208231902802,8.56517572911973,1.07911141522937e-17,2.18371831993943e-15
"ENSG00000150938",10974.7493811332,1.05424430098037,0.273178715877531,3.85917437818618,0.00011377073792453,0.00171027603173895
"ENSG00000151690",939.074613376125,1.03623641596216,0.225562371468226,4.59401277445841,4.34802744086442e-06,0.000101097127933735
"ENSG00000151726",1460.17591174986,1.60420467359761,0.177428967120558,9.04139104021045,1.54690601151313e-19,4.06946774314489e-17
"ENSG00000152463",7.53317434146912,3.91382072272901,0.871124498288701,4.49283739628216,7.02804467245855e-06,0.000154995739692604
"ENSG00000152495",69.1117378773133,-1.32522410405741,0.204154834023751,-6.49126977763964,8.51159042316165e-11,6.34578694908995e-09
"ENSG00000152580",5992.44572049488,-1.15539991703609,0.365090588680487,-3.16469378521081,0.00155246242746214,0.0149835406717585
"ENSG00000152583",997.444732611474,4.60255454054448,0.211741943062643,21.7366218235885,9.24585530831346e-105,1.70262425502592e-100
"ENSG00000152779",45.6803014022667,4.03163871888338,0.669463727975184,6.02219142040333,1.72071216623589e-09,9.573085964119e-08
"ENSG00000153207",1843.64210251282,1.28857186225664,0.230216617428947,5.59721481727678,2.17822744050265e-08,9.35013014378935e-07
"ENSG00000153904",3072.52278381816,1.33305086988823,0.319738035458442,4.16919703649551,3.05674646356907e-05,0.000556775332607561
"ENSG00000154127",416.178934936918,1.12107812800583,0.253532550222483,4.42183114957844,9.78679262886777e-06,0.00020907631816775
"ENSG00000154262",2397.11331568642,1.03759557053039,0.167347716224886,6.2002374094908,5.63780511302625e-10,3.49562899516426e-08
"ENSG00000154263",153.557368049674,-1.41260731629661,0.307113491517978,-4.59962637692821,4.23249363293891e-06,9.91620486648474e-05
"ENSG00000154310",763.352669622408,-1.12346046632297,0.193270734752207,-5.81288454128018,6.14054156560286e-09,2.97573876133096e-07
"ENSG00000154734",30315.1131700161,2.29536290980836,0.255095842991539,8.99804121811776,2.29780552481287e-19,5.79645051225054e-17
"ENSG00000154736",3780.49568538734,2.12649485456394,0.412728647531308,5.1522831460412,2.57334105514638e-07,8.31369746149483e-06
"ENSG00000154856",1452.40496387002,1.77175041639408,0.595893885521129,2.97326497123665,0.0029464996639975,0.0248442267914441
"ENSG00000154864",153.233975152144,-2.60322583699913,0.732675798314228,-3.55303920641127,0.000380807705041304,0.00477695768960192
"ENSG00000154930",670.046865009161,1.88264968050622,0.303253902182171,6.20816308366998,5.36075047356522e-10,3.33507499901026e-08
"ENSG00000155011",12.1070483359893,-1.58423649185778,0.515345980248254,-3.07412214818211,0.0021112297202776,0.019214240914485
"ENSG00000155130",5654.02187573995,-1.18235314841425,0.160057711810345,-7.38704268005055,1.50130419489981e-13,1.8602734859701e-11
"ENSG00000155324",535.889217841704,1.30319453622013,0.310795507741264,4.19309321969041,2.75176296296679e-05,0.000509795925181422
"ENSG00000155749",18.9235483524123,1.03029606451296,0.354825618981614,2.90366875838902,0.00368818141713487,0.0295552048722971
"ENSG00000155897",24.2882778293443,-3.96640587717051,0.83816916191352,-4.73222597227903,2.22070990133205e-06,5.64839403771127e-05
"ENSG00000155962",402.930033304417,-1.23480909391374,0.194974847451472,-6.33317122723266,2.40172768588525e-10,1.60828419402098e-08
"ENSG00000156675",1631.8741313659,1.54532321759341,0.34913122950481,4.42619590285642,9.59094288107597e-06,0.00020536885250583
"ENSG00000156804",3746.77418722883,1.10614026872475,0.261713378033822,4.22653315254597,2.37319320912892e-05,0.000452874123793875
"ENSG00000157150",167.615767587415,2.93266222493855,0.287361804623461,10.2054698215071,1.87411914421743e-24,8.41753757091805e-22
"ENSG00000157152",49.9491137825046,3.55931794318997,0.43683875943846,8.14789866120247,3.70302461338052e-16,6.25607323444058e-14
"ENSG00000157214",3009.27287526155,1.98773609165231,0.220645921421766,9.00871440924005,2.0848604086036e-19,5.40742315837118e-17
"ENSG00000157368",52.0691481246527,-2.14908632349321,0.376390227634012,-5.70972933331016,1.13155986125565e-08,5.18350120522957e-07
"ENSG00000157510",488.000363039249,1.69728333754906,0.216703294539153,7.83229134175625,4.79057834828737e-15,6.85546475463222e-13
"ENSG00000157514",2205.71884823744,3.33854296259127,0.35514433748853,9.40052426627554,5.42918699386983e-21,1.75400839459847e-18
"ENSG00000157578",18.2318612624462,-1.15394712536045,0.376699899960938,-3.06330616355383,0.00218905970513893,0.0197315391434819
"ENSG00000157617",961.826842607706,1.13174245313255,0.281065271391985,4.02661790098632,5.65848726213137e-05,0.00094044262574142
"ENSG00000158125",23.1712693632817,1.35697473565338,0.449768997988404,3.01704817744768,0.00255249240913525,0.0222979827866346
"ENSG00000158246",70.3028660136772,2.33457252127899,0.231530412318166,10.0832218882366,6.55410435320279e-24,2.80683329451696e-21
"ENSG00000158716",158.97923512716,1.33926187273499,0.214659768707169,6.23899802371428,4.40382557516061e-10,2.81584888772856e-08
"ENSG00000158806",34.1637559267809,-1.12942495401165,0.363299115154669,-3.10880182994891,0.00187847666673406,0.0174364504725143
"ENSG00000158813",81.9429370730574,1.53192952180453,0.351584911976902,4.35721064704043,1.3173047574822e-05,0.000272257767778168
